,basisofrecord,class,countrycode,day,decimallatitude,decimallongitude,eventdate,family,gbifid,genus,individualcount,issue,kingdom,month,occurrencestatus,order,phylum,species,year
5291885,HUMAN_OBSERVATION,Aves,US,17.0,40.85736,-124.09461,2021-05-17 00:00:00 UTC,Anatidae,3549579262,Anas,13.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4466005,HUMAN_OBSERVATION,Aves,AT,20.0,47.78959,16.903477,2021-06-20 00:00:00 UTC,Anatidae,3652343418,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5587203,HUMAN_OBSERVATION,Aves,US,20.0,38.12477,-75.30112,2021-10-20 00:00:00 UTC,Anatidae,3687035308,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3490738,HUMAN_OBSERVATION,Aves,ES,19.0,37.051548,-4.834242,2021-04-19 00:00:00 UTC,Anatidae,3535055226,Anas,8.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4755829,HUMAN_OBSERVATION,Aves,CA,27.0,45.065495,-75.83105,2021-03-27 00:00:00 UTC,Anatidae,3550947645,Anas,7.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8398492,HUMAN_OBSERVATION,Aves,US,8.0,34.66194,-82.82232,2021-11-08 00:00:00 UTC,Anatidae,3693853307,Anas,20.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4775647,HUMAN_OBSERVATION,Aves,US,12.0,41.924026,-87.63157,2021-06-12 00:00:00 UTC,Anatidae,3677328055,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8397646,HUMAN_OBSERVATION,Aves,NL,27.0,51.95,5.85,2021-12-27 00:00:00 UTC,Anatidae,3733332431,Anas,4.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3526901,HUMAN_OBSERVATION,Aves,US,6.0,39.858517,-86.28464,2021-04-06 00:00:00 UTC,Anatidae,3625313991,Anas,16.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1978802,HUMAN_OBSERVATION,Aves,NL,1.0,51.9,4.25,2022-02-01 00:00:00 UTC,Anatidae,3823012476,Anas,4.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
5679640,HUMAN_OBSERVATION,Aves,US,29.0,44.448273,-73.049126,2021-05-29 00:00:00 UTC,Anatidae,3591607501,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7823154,HUMAN_OBSERVATION,Aves,US,23.0,43.26264,-70.59754,2021-09-23 00:00:00 UTC,Anatidae,3675896318,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1180862,HUMAN_OBSERVATION,Aves,US,23.0,41.684032,-70.1129,2021-03-23 00:00:00 UTC,Anatidae,3512510147,Anas,8.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8472530,HUMAN_OBSERVATION,Aves,US,2.0,46.7128,-116.95233,2021-02-02 00:00:00 UTC,Anatidae,3616601600,Anas,50.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2351635,HUMAN_OBSERVATION,Aves,US,14.0,48.309624,-101.94372,2021-04-14 00:00:00 UTC,Anatidae,3612710842,Anas,60.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2670099,HUMAN_OBSERVATION,Aves,NZ,13.0,-37.69611,175.82622,2021-06-13 00:00:00 UTC,Anatidae,3602915502,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2839970,HUMAN_OBSERVATION,Aves,CA,2.0,44.210136,-76.56297,2021-05-02 00:00:00 UTC,Anatidae,3658492910,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5215630,HUMAN_OBSERVATION,Aves,US,23.0,38.9937,-77.2553,2021-04-23 00:00:00 UTC,Anatidae,3687345614,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4200807,HUMAN_OBSERVATION,Aves,US,23.0,38.225166,-122.583885,2021-12-23 00:00:00 UTC,Anatidae,3668563689,Anas,39.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2996837,HUMAN_OBSERVATION,Aves,MN,9.0,48.28002,110.49201,2021-06-09 00:00:00 UTC,Anatidae,3598067022,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7696083,HUMAN_OBSERVATION,Aves,NO,20.0,59.203163,10.957778,2022-05-20 11:16:00 UTC,Anatidae,4006683237,Anas,,COORDINATE_ROUNDED,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
2628584,HUMAN_OBSERVATION,Aves,CA,1.0,43.04117,-81.263725,2021-05-01 00:00:00 UTC,Anatidae,3610594587,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8666746,HUMAN_OBSERVATION,Aves,US,29.0,41.840794,-75.85699,2021-10-29 00:00:00 UTC,Anatidae,3553600779,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
555366,HUMAN_OBSERVATION,Aves,CA,24.0,45.326668,-75.80361,2021-05-24 00:00:00 UTC,Anatidae,3556251806,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2884727,HUMAN_OBSERVATION,Aves,US,20.0,48.07477,-123.05223,2021-03-20 00:00:00 UTC,Anatidae,3547153653,Anas,38.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4707002,HUMAN_OBSERVATION,Aves,UA,19.0,47.087017,37.643868,2022-01-19 00:00:00 UTC,Anatidae,3776325595,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
3774823,HUMAN_OBSERVATION,Aves,CA,14.0,45.108936,-78.72474,2021-11-14 00:00:00 UTC,Anatidae,3692482675,Anas,19.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
789611,HUMAN_OBSERVATION,Aves,ES,2.0,42.056488,-3.521016,2021-04-02 00:00:00 UTC,Anatidae,3546998347,Anas,9.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2980720,HUMAN_OBSERVATION,Aves,NO,21.0,63.284398,9.635087,2021-07-21 00:00:00 UTC,Anatidae,3327245314,Anas,1.0,COORDINATE_ROUNDED,Animalia,7.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2173467,HUMAN_OBSERVATION,Aves,DK,28.0,54.84486,11.11163,2021-08-28 00:00:00 UTC,Anatidae,3435551303,Anas,6.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,8.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2883120,HUMAN_OBSERVATION,Aves,NL,9.0,51.35,5.7,2021-01-09 00:00:00 UTC,Anatidae,3718780311,Anas,6.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3907661,HUMAN_OBSERVATION,Aves,ES,22.0,40.39966,-3.714945,2021-09-22 00:00:00 UTC,Anatidae,3658173081,Anas,50.0,COORDINATE_ROUNDED,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5046599,HUMAN_OBSERVATION,Aves,US,3.0,41.032764,-85.24068,2021-10-03 00:00:00 UTC,Anatidae,3687193640,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2095130,HUMAN_OBSERVATION,Aves,ES,3.0,37.21249,-7.04494,2021-07-03 00:00:00 UTC,Anatidae,3599168764,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,7.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
962572,HUMAN_OBSERVATION,Aves,US,5.0,42.32403,-71.17029,2021-09-05 00:00:00 UTC,Anatidae,3603427172,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3064706,HUMAN_OBSERVATION,Aves,CA,31.0,43.25133,-80.3875,2021-10-31 00:00:00 UTC,Anatidae,3561151244,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4180448,HUMAN_OBSERVATION,Aves,DK,9.0,54.89708,8.64943,2021-04-09 00:00:00 UTC,Anatidae,3128319486,Anas,6.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2876946,HUMAN_OBSERVATION,Aves,US,14.0,48.82704,-122.616776,2021-02-14 00:00:00 UTC,Anatidae,3601623052,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3914412,HUMAN_OBSERVATION,Aves,US,16.0,44.414104,-68.572044,2021-03-16 00:00:00 UTC,Anatidae,3515735965,Anas,13.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2478150,HUMAN_OBSERVATION,Aves,CA,19.0,51.087494,-115.35411,2021-02-19 00:00:00 UTC,Anatidae,3605620797,Anas,26.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7204158,HUMAN_OBSERVATION,Aves,GB,27.0,52.741543,1.593717,2021-06-27 00:00:00 UTC,Anatidae,3539783838,Anas,60.0,COORDINATE_ROUNDED,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2590731,HUMAN_OBSERVATION,Aves,US,22.0,44.092068,-123.21456,2021-01-22 00:00:00 UTC,Anatidae,3618463552,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5202756,HUMAN_OBSERVATION,Aves,US,31.0,43.56142,-89.83302,2021-07-31 00:00:00 UTC,Anatidae,3615276813,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,7.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7937029,HUMAN_OBSERVATION,Aves,CA,9.0,48.464648,-123.37282,2022-05-09 00:00:00 UTC,Anatidae,3772551550,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
6402705,HUMAN_OBSERVATION,Aves,US,21.0,42.14604,-71.24908,2021-03-21 00:00:00 UTC,Anatidae,3590606508,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2950929,HUMAN_OBSERVATION,Aves,US,22.0,37.352165,-118.42594,2021-01-22 00:00:00 UTC,Anatidae,3671459148,Anas,8.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4476527,HUMAN_OBSERVATION,Aves,US,12.0,43.258778,-71.463871,2022-02-12 14:55:00 UTC,Anatidae,3759388202,Anas,,COORDINATE_ROUNDED,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
4512986,HUMAN_OBSERVATION,Aves,GB,29.0,52.031612,1.448693,2021-08-29 00:00:00 UTC,Anatidae,3655677740,Anas,8.0,COORDINATE_ROUNDED,Animalia,8.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2052255,HUMAN_OBSERVATION,Aves,US,5.0,42.016727,-92.90191,2021-05-05 00:00:00 UTC,Anatidae,3523360995,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6724155,HUMAN_OBSERVATION,Aves,US,20.0,39.604992,-121.90962,2021-04-20 00:00:00 UTC,Anatidae,3681206447,Anas,75.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7416597,HUMAN_OBSERVATION,Aves,US,1.0,37.768024,-122.27877,2021-08-01 00:00:00 UTC,Anatidae,3570944197,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,8.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8291559,HUMAN_OBSERVATION,Aves,US,13.0,45.18869,-93.64076,2021-09-13 00:00:00 UTC,Anatidae,3653795930,Anas,20.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3737769,HUMAN_OBSERVATION,Aves,US,19.0,38.445686,-76.091545,2021-01-19 00:00:00 UTC,Anatidae,3505865158,Anas,40.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4169540,HUMAN_OBSERVATION,Aves,US,3.0,38.58981,-77.25175,2021-04-03 00:00:00 UTC,Anatidae,3592818704,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7594414,HUMAN_OBSERVATION,Aves,US,9.0,32.735944,-97.359688,2022-09-09 07:23:00 UTC,Anatidae,3903343797,Anas,,COORDINATE_ROUNDED,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
6654814,HUMAN_OBSERVATION,Aves,CA,9.0,45.68066,-73.84252,2021-04-09 00:00:00 UTC,Anatidae,3542883278,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7252126,HUMAN_OBSERVATION,Aves,NL,12.0,51.95,5.65,2022-04-12 00:00:00 UTC,Anatidae,3824114977,Anas,6.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
5413130,HUMAN_OBSERVATION,Aves,ES,22.0,40.49786,-1.286339,2021-03-22 00:00:00 UTC,Anatidae,3511631948,Anas,,COORDINATE_ROUNDED,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2508076,HUMAN_OBSERVATION,Aves,CA,9.0,48.510986,-123.46827,2021-04-09 00:00:00 UTC,Anatidae,3633788427,Anas,5.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5173965,HUMAN_OBSERVATION,Aves,US,20.0,42.65038,-87.879555,2021-05-20 00:00:00 UTC,Anatidae,3686522447,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1179086,HUMAN_OBSERVATION,Aves,US,5.0,43.36263,-108.17963,2021-05-05 00:00:00 UTC,Anatidae,3677243747,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2747135,HUMAN_OBSERVATION,Aves,US,12.0,44.145893,-69.56924,2021-05-12 00:00:00 UTC,Anatidae,3625897984,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6604072,HUMAN_OBSERVATION,Aves,US,29.0,47.497692,-114.310616,2021-07-29 00:00:00 UTC,Anatidae,3652438949,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,7.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3508018,HUMAN_OBSERVATION,Aves,DK,24.0,55.08425,14.8683,2023-02-24 00:00:00 UTC,Anatidae,4054410358,Anas,6.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2023
297420,HUMAN_OBSERVATION,Aves,US,26.0,34.339787,-109.950096,2021-03-26 00:00:00 UTC,Anatidae,3558594843,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2971577,HUMAN_OBSERVATION,Aves,US,16.0,34.151447,-117.77275,2021-03-16 00:00:00 UTC,Anatidae,3640680092,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3962215,HUMAN_OBSERVATION,Aves,NL,24.0,53.15,6.6,2021-03-24 00:00:00 UTC,Anatidae,3729927497,Anas,1.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
496734,HUMAN_OBSERVATION,Aves,NZ,1.0,-37.7983,175.2744,2021-09-01 00:00:00 UTC,Anatidae,3573839393,Anas,53.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4807128,HUMAN_OBSERVATION,Aves,ES,10.0,42.06,2.547,2021-10-10 00:00:00 UTC,Anatidae,3500832683,Anas,,GEODETIC_DATUM_ASSUMED_WGS84,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5526018,HUMAN_OBSERVATION,Aves,NL,6.0,52.3095,4.890179,2021-01-06 00:00:00 UTC,Anatidae,3504956876,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1541584,HUMAN_OBSERVATION,Aves,NL,28.0,52.3,5.05,2021-04-28 00:00:00 UTC,Anatidae,3720215432,Anas,1.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
774085,HUMAN_OBSERVATION,Aves,US,3.0,46.611156,-95.70683,2021-07-03 00:00:00 UTC,Anatidae,3533976206,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,7.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1346005,HUMAN_OBSERVATION,Aves,US,19.0,39.19396,-77.10602,2021-12-19 00:00:00 UTC,Anatidae,3550727554,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
56101,HUMAN_OBSERVATION,Aves,KR,27.0,36.010163,127.016295,2022-02-27 19:20:00 UTC,Anatidae,3705797609,Anas,,COORDINATE_ROUNDED,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
6345119,HUMAN_OBSERVATION,Aves,EE,24.0,59.480527,25.556793,2022-12-24 12:32:59 UTC,Anatidae,4038655295,Anas,14.0,COORDINATE_ROUNDED,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
5480467,HUMAN_OBSERVATION,Aves,CA,17.0,49.70507,-123.17841,2021-11-17 00:00:00 UTC,Anatidae,3560490651,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8071028,HUMAN_OBSERVATION,Aves,CA,25.0,48.430397,-123.47345,2021-01-25 00:00:00 UTC,Anatidae,3605489993,Anas,62.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
548248,HUMAN_OBSERVATION,Aves,US,17.0,39.658913,-105.06739,2021-01-17 00:00:00 UTC,Anatidae,3595774573,Anas,64.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7813121,HUMAN_OBSERVATION,Aves,US,14.0,41.709732,-104.18446,2021-10-14 00:00:00 UTC,Anatidae,3581010496,Anas,42.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1633142,HUMAN_OBSERVATION,Aves,US,14.0,40.542114,-74.84917,2021-01-14 00:00:00 UTC,Anatidae,3589933446,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7975850,HUMAN_OBSERVATION,Aves,RU,20.0,55.84622,37.61207,2022-03-20 00:00:00 UTC,Anatidae,3712370319,Anas,37.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
688223,HUMAN_OBSERVATION,Aves,CA,9.0,51.066975,-113.70269,2021-05-09 00:00:00 UTC,Anatidae,3540014573,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
728833,HUMAN_OBSERVATION,Aves,UA,21.0,50.570538,30.291117,2021-03-21 00:00:00 UTC,Anatidae,3642258835,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7272167,HUMAN_OBSERVATION,Aves,US,6.0,39.031418,-77.24374,2021-02-06 00:00:00 UTC,Anatidae,3679209472,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1381744,HUMAN_OBSERVATION,Aves,US,9.0,42.702835,-74.92252,2021-11-09 00:00:00 UTC,Anatidae,3661861982,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7827942,HUMAN_OBSERVATION,Aves,US,15.0,46.6108,-112.0749,2021-03-15 00:00:00 UTC,Anatidae,3508909797,Anas,13.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4259973,HUMAN_OBSERVATION,Aves,US,30.0,38.479515,-121.55198,2021-04-30 00:00:00 UTC,Anatidae,3629971245,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4363721,HUMAN_OBSERVATION,Aves,US,2.0,39.27175,-84.25668,2021-10-02 00:00:00 UTC,Anatidae,3656593292,Anas,10.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5653532,HUMAN_OBSERVATION,Aves,NL,26.0,51.25,6.0,2022-07-26 00:00:00 UTC,Anatidae,3904320043,Anas,1.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,7.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
8574723,HUMAN_OBSERVATION,Aves,DK,13.0,56.26755,9.62873,2022-11-13 00:00:00 UTC,Anatidae,4017885356,Anas,15.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
4919473,HUMAN_OBSERVATION,Aves,DK,15.0,56.64213,9.79548,2021-03-15 00:00:00 UTC,Anatidae,3114158401,Anas,10.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
425742,HUMAN_OBSERVATION,Aves,GB,26.0,55.279766,-1.574447,2021-10-26 00:00:00 UTC,Anatidae,3565568347,Anas,,COORDINATE_ROUNDED,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7180693,HUMAN_OBSERVATION,Aves,CA,27.0,45.39131,-75.70408,2021-08-27 00:00:00 UTC,Anatidae,3642237257,Anas,10.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,8.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
935147,HUMAN_OBSERVATION,Aves,NO,28.0,70.02579,23.391304,2021-02-28 00:00:00 UTC,Anatidae,3045321369,Anas,53.0,COORDINATE_ROUNDED,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1646976,HUMAN_OBSERVATION,Aves,US,29.0,44.058727,-72.06733,2021-03-29 00:00:00 UTC,Anatidae,3521670436,Anas,48.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
114138,HUMAN_OBSERVATION,Aves,US,14.0,41.146927,-81.0862,2021-01-14 00:00:00 UTC,Anatidae,3505915672,Anas,16.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8909363,HUMAN_OBSERVATION,Aves,US,30.0,38.314606,-123.04381,2021-12-30 00:00:00 UTC,Anatidae,3644594758,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8660935,HUMAN_OBSERVATION,Aves,US,14.0,42.28779,-87.965935,2021-05-14 00:00:00 UTC,Anatidae,3518178765,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7155146,HUMAN_OBSERVATION,Aves,US,15.0,40.152653,-77.46371,2021-04-15 00:00:00 UTC,Anatidae,3673918547,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
